COMID_hr,lagoslakeid,nhdplusv2_comid,Permanent_Identifier,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKM,Elevation,REACHCODE,FTYPE,FCODE,VisibilityFilter,Shape_Length,Shape_Area,VPUID,fdate,resolution,gnis_id,gnis_name,areasqkm,elevation,reachcode,ftype,fcode,shape_length,shape_area,onoffnet,purpcode,purpdesc,meandepth,lakevolume,maxdepth,meandused,meandcode,lakearea,areasqm,in_maxdepth_training,maxdepth_m_prediction_heathcote,maxdepth_m_prediction_hollister,maxdepth_m_prediction_khazaei,maxdepth_m_prediction_oliver,maxdepth_m_prediction_sobek,maxdepth_m_prediction_rf,in_meandepth_training,meandepth_m_prediction_messager,meandepth_m_prediction_khazaei,meandepth_m_prediction_rf,lake_meandepth_m,lake_maxdepth_m,area,best_maxdepth,best_meandepth,cone_volume,HYBAS_ID,MAIN_BAS,pre_mm_uyr,aet_mm_uyr,pet_mm_uyr,crp_pc_use,wet_pc_ug2,Shape,HUC04,apr_recharge_Ly,Flow_in_m3s
35000900091511,NA,NA,133158247,2005-03-20T05:04:12Z,2,NA,NA,0.002,NA,13010005003606,390,39004,0,0.002098761015499096,2.3857255481367446e-7,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8368868268906078,NA,NA,2385.7255481367447,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7100609600,7100049270,834,585,791,3,0,"c(-106.47623166079, 37.1122969901048)",1301,249,1.5791476407914764e-5
35000900087395,NA,NA,136496717,2005-06-28T11:37:09Z,2,NA,NA,0.013000000000000001,NA,13010002011407,390,39004,0,0.004536181670187193,1.3163667070337903e-6,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.133612112545219,NA,NA,13163.667070337902,13000.000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7100600820,7100049270,315,265,1050,9,13,"c(-105.506194623125, 37.4544217521618)",1301,50,2.0611364789446984e-5
35000900087043,NA,NA,136496807,2005-06-28T11:40:50Z,2,NA,NA,0.009000000000000001,NA,13010002011488,390,39004,0,0.003840390719620053,9.405086837436148e-7,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0717597947567303,NA,NA,9405.086837436147,9000.000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7100602350,7100049270,222,195,1110,41,13,"c(-106.019796875946, 37.3956929030715)",1301,27,7.705479452054796e-6
35000900090081,NA,NA,133157518,2005-03-20T04:37:02Z,2,NA,NA,0.012,NA,13010005003100,390,39004,0,0.006915627954843977,1.1930682163073298e-6,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1199933551199166,NA,NA,11930.682163073297,12000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7100604700,7100049270,472,369,946,12,12,"c(-105.8010485612, 37.2935063894673)",1301,103,3.919330289193303e-5
35000900089623,NA,NA,133158503,2005-03-20T05:12:27Z,2,NA,NA,0.001,NA,13010005003761,390,39004,0,0.0012741940901083366,1.1036710187800176e-7,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7378008287493756,NA,NA,1103.6710187800177,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7100609600,7100049270,834,585,791,3,0,"c(-106.360472618039, 37.0899362368505)",1301,249,7.895738203957382e-6
35000900087591,NA,NA,133157316,2005-03-20T04:29:58Z,2,NA,NA,0.002,NA,13010005002968,390,39004,0,0.0015950318734540773,1.6858237058912392e-7,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8368868268906078,NA,NA,1685.8237058912391,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7100606840,7100049270,900,586,759,1,0,"c(-106.585840209988, 37.2652242189217)",1301,314,1.991374936580416e-5
35000900089507,NA,NA,137167820,2005-07-20T20:41:24Z,2,NA,NA,0.001,NA,13010004004437,390,39004,0,0.001222263651455247,7.675840641641639e-8,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7378008287493756,NA,NA,767.5840641641639,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7100586090,7100049270,480,410,871,1,0,"c(-106.499505139139, 38.2785155841231)",1301,70,2.219685438863521e-6
35000900086084,NA,NA,136496433,2005-06-28T11:25:35Z,2,NA,NA,0.001,NA,13010002011144,390,39004,0,0.0016843774566380329,1.268354218367569e-7,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7378008287493756,NA,NA,1268.354218367569,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7100601980,7100049270,367,304,1008,17,16,"c(-106.111878252928, 37.4449833626289)",1301,63,1.997716894977169e-6
35000900091019,NA,NA,125208930,2004-09-17T01:11:40Z,2,NA,NA,0.002,NA,13010003011670,390,39004,0,0.002042663011840488,1.8024871276991764e-7,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8368868268906078,NA,NA,1802.4871276991764,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7100592780,7100049270,467,383,901,5,3,"c(-105.860580215886, 37.8802115008386)",1301,84,5.32724505327245e-6
35000900090485,NA,NA,137167984,2005-07-20T20:48:15Z,2,NA,NA,0.002,NA,13010004004596,390,39004,0,0.0016100607447557774,1.8182620833104884e-7,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8368868268906078,NA,NA,1818.2620833104884,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7101092010,7100049270,673,510,786,2,0,"c(-106.54732474498, 38.0837303353597)",1301,163,1.0337392186707254e-5
35000900085034,NA,NA,136497259,2005-06-28T11:59:19Z,2,NA,NA,0.002,NA,13010002011906,390,39004,0,0.001793306695609088,1.9825202604445232e-7,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8368868268906078,NA,NA,1982.5202604445233,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7100605700,7100049270,574,471,910,5,12,"c(-106.386045960712, 37.2567749183619)",1301,103,6.532217148655505e-6
35000900089439,NA,NA,133157743,2005-03-20T04:45:40Z,2,NA,NA,0.001,NA,13010005003262,390,39004,0,0.0011014038647983277,9.312223303954566e-8,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7378008287493756,NA,NA,931.2223303954565,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7100606840,7100049270,900,586,759,1,0,"c(-106.56541738324, 37.1829323279304)",1301,314,9.95687468290208e-6
35000900085667,NA,NA,136353444,2005-06-22T08:44:34Z,2,NA,NA,0.002,NA,13010001005143,390,39004,0,0.002389385002412338,2.3015450594842553e-7,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8368868268906078,NA,NA,2301.5450594842555,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7101094610,7100049270,802,547,761,0,4,"c(-106.963438132039, 37.8807190576651)",1301,255,1.617199391171994e-5
35000900087560,NA,NA,133157430,2005-03-20T04:33:59Z,2,NA,NA,0.001,NA,13010005003045,390,39004,0,0.0010721237474367023,7.953495531604112e-8,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7378008287493756,NA,NA,795.3495531604112,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7100606560,7100049270,871,586,770,1,15,"c(-106.613837847367, 37.2454417640006)",1301,285,9.037290715372907e-6
35000900088214,NA,NA,136497536,2005-06-28T12:10:51Z,2,NA,NA,0.001,NA,13010002012163,390,39004,0,9.453877736274336e-4,5.481593093487858e-8,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7378008287493756,NA,NA,548.1593093487858,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7100608000,7100049270,466,366,950,12,12,"c(-105.744730801834, 37.2392151648283)",1301,100,3.1709791983764586e-6
35000900088083,NA,NA,125212216,2004-09-17T01:13:45Z,2,NA,NA,0.002,NA,13010003011928,390,39004,0,0.0019209566626461492,2.3453354592155495e-7,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8368868268906078,NA,NA,2345.3354592155497,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7100595470,7100049270,388,323,962,12,9,"c(-105.927660897383, 37.7493900967973)",1301,65,4.122272957889396e-6
35000900087780,NA,NA,136495171,2005-06-28T10:34:48Z,2,NA,NA,0.006,NA,13010002009979,390,39004,0,0.008559115147026869,6.444780068854022e-7,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0056359246186486,NA,NA,6444.780068854023,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7101096310,7100049270,718,510,814,1,2,"c(-106.289752693846, 37.665977487026)",1301,208,3.95738203957382e-5
35000900089499,NA,NA,133158139,2005-03-20T05:00:28Z,2,NA,NA,0.001,NA,13010005003537,390,39004,0,0.0013299766831332918,1.1835293074735676e-7,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7378008287493756,NA,NA,1183.5293074735675,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7100609600,7100049270,834,585,791,3,0,"c(-106.502368486604, 37.1216279271438)",1301,249,7.895738203957382e-6
35000900089756,NA,NA,125211308,2004-09-17T01:13:28Z,2,NA,NA,0.002,NA,13010003011887,390,39004,0,0.0017427944655842018,2.0131978604635078e-7,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8368868268906078,NA,NA,2013.1978604635078,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7100592090,7100049270,209,184,1099,56,0,"c(-106.130896574863, 37.7421291604861)",1301,25,1.5854895991882293e-6
35000900088464,NA,NA,136354001,2005-06-22T09:26:36Z,2,NA,NA,0.002,NA,13010001005633,390,39004,0,0.0015617740760115702,1.6107002616170993e-7,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8368868268906078,NA,NA,1610.7002616170994,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7100598360,7100049270,828,571,802,0,0,"c(-106.689160060569, 37.6115552648449)",1301,257,1.6298833079654996e-5
35000900087769,NA,NA,133158902,2005-03-20T05:25:44Z,2,NA,NA,0.015000000000000001,NA,13010005004011,390,39004,0,0.005954691043797306,1.5662675506594664e-6,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.158178196806691,NA,NA,15662.675506594664,15000.000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7101104050,7100049270,611,516,914,4,0,"c(-106.320812494578, 36.8836813359263)",1301,95,4.518645357686454e-5
35000900086865,NA,NA,136497293,2005-06-28T12:00:44Z,2,NA,NA,0.002,NA,13010002011939,390,39004,0,0.002018566323357398,2.23309205968674e-7,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8368868268906078,NA,NA,2233.09205968674,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7100605540,7100049270,418,359,987,3,1,"c(-106.315552699707, 37.2600284831016)",1301,59,3.7417554540842212e-6
35000900087117,NA,NA,136495717,2005-06-28T10:55:55Z,2,NA,NA,0.01,NA,13010002010465,390,39004,0,0.009865820369221255,9.864419435801352e-7,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0892961308540396,NA,NA,9864.419435801352,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7101097790,7100049270,653,470,850,6,6,"c(-105.957158468102, 37.5474914010758)",1301,183,5.8028919330289196e-5
35000900085965,NA,NA,136497209,2007-11-16T04:50:59Z,2,NA,NA,0.001,NA,13010002011858,390,39004,0,0.0013984122917957739,1.50043150633637e-7,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7378008287493756,NA,NA,1500.43150633637,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7100605700,7100049270,574,471,910,5,12,"c(-106.33532024897, 37.2707316471826)",1301,103,3.2661085743277525e-6
35000900090035,NA,NA,136496368,2005-06-28T11:22:55Z,2,NA,NA,0.006,NA,13010002011082,390,39004,0,0.0039948946658381074,5.66544138241153e-7,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0056359246186486,NA,NA,5665.441382411531,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7100601580,7100049270,642,463,857,6,8,"c(-105.868404119832, 37.4796230706664)",1301,179,3.4056316590563167e-5
35000900089702,NA,NA,125214893,2004-09-17T01:19:36Z,2,NA,NA,0.001,NA,13010003012712,390,39004,0,0.0011653362512648545,9.051844859797252e-8,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7378008287493756,NA,NA,905.1844859797252,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7101090820,7100049270,493,415,834,2,0,"c(-106.182099208311, 38.3122947721182)",1301,78,2.4733637747336377e-6
35000900091318,NA,NA,136353954,2005-06-22T09:23:19Z,2,NA,NA,0.002,NA,13010001005590,390,39004,0,0.0017519055459622654,2.008392660485085e-7,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8368868268906078,NA,NA,2008.392660485085,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7100595320,7100049270,812,554,784,0,0,"c(-106.943116150594, 37.6258413847854)",1301,258,1.6362252663622528e-5
35000900086166,NA,NA,136497368,2005-06-28T12:03:51Z,2,NA,NA,0.006,NA,13010002012006,390,39004,0,0.006931858615920264,6.567068734974302e-7,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0056359246186486,NA,NA,6567.068734974302,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7100602780,7100049270,542,420,930,11,15,"c(-105.974341981301, 37.2733969053026)",1301,122,2.321156773211568e-5
35000900084903,NA,NA,136496632,2005-06-28T11:33:42Z,2,NA,NA,0.001,NA,13010002011326,390,39004,0,0.0010026072458571233,7.0342573118064385e-08,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7378008287493756,NA,NA,703.4257311806439,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7100605400,7100049270,751,526,816,1,19,"c(-106.547075617172, 37.3787108449518)",1301,225,7.134703196347032e-6
35000900091583,NA,NA,136497174,2007-11-16T04:51:18Z,2,NA,NA,0.009000000000000001,NA,13010002011825,390,39004,0,0.0035161988097709767,9.264217348842081e-7,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0717597947567303,NA,NA,9264.217348842081,9000.000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7100605700,7100049270,574,471,910,5,12,"c(-106.370580333416, 37.2824146802004)",1301,103,2.939497716894978e-5
35000900091333,NA,NA,136354018,2005-06-22T09:27:45Z,2,NA,NA,0.002,NA,13010001005649,390,39004,0,0.0018832454278080843,2.2649225263554248e-7,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8368868268906078,NA,NA,2264.922526355425,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7100598980,7100049270,865,581,788,0,0,"c(-106.84877478147, 37.5917159609294)",1301,284,1.8011161846778286e-5
35000900087568,NA,NA,133157444,2005-03-20T04:34:31Z,2,NA,NA,0.001,NA,13010005003054,390,39004,0,0.0014311218978845658,1.3840060845070327e-7,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7378008287493756,NA,NA,1384.0060845070327,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7100606840,7100049270,900,586,759,1,0,"c(-106.599227660378, 37.2446134806565)",1301,314,9.95687468290208e-6
35000900085827,NA,NA,133157881,2005-03-20T04:51:15Z,2,NA,NA,0.001,NA,13010005003367,390,39004,0,0.0010650284174830583,8.272043752233623e-8,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7378008287493756,NA,NA,827.2043752233624,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7100609600,7100049270,834,585,791,3,0,"c(-106.515979725939, 37.1705337318446)",1301,249,7.895738203957382e-6
35000900090667,NA,NA,136495153,2005-06-28T10:33:54Z,2,NA,NA,0.004,NA,13010002009961,390,39004,0,0.0037007939898086777,3.98692327647331e-7,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9416225144929218,NA,NA,3986.92327647331,4000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7101096310,7100049270,718,510,814,1,2,"c(-106.292354903412, 37.674437370339)",1301,208,2.6382546930492136e-5
35000900088570,NA,NA,133157161,2005-03-20T04:24:31Z,2,NA,NA,0.01,NA,13010005002874,390,39004,0,0.007849389737911584,9.76173981418599e-7,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0892961308540396,NA,NA,9761.73981418599,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7100606560,7100049270,871,586,770,1,15,"c(-106.515075696381, 37.3517355346955)",1301,285,9.037290715372907e-5
35000900088371,NA,NA,136353678,2005-06-22T09:02:11Z,2,NA,NA,0.001,NA,13010001005340,390,39004,0,0.0012720217693453484,1.0560475967520606e-7,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7378008287493756,NA,NA,1056.0475967520606,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7100595410,7100049270,911,557,691,1,0,"c(-107.501010860622, 37.7105959995794)",1301,354,1.1225266362252664e-5
35000900087830,NA,NA,125206293,2004-09-17T01:11:03Z,2,NA,NA,0.005,NA,13010003011582,390,39004,0,0.0033796635226311825,5.55659307163566e-7,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9765945808686654,NA,NA,5556.59307163566,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7101090820,7100049270,493,415,834,2,0,"c(-106.18351518859, 38.300114548443)",1301,78,1.2366818873668189e-5
35000900091762,NA,NA,136496156,2005-06-28T11:14:14Z,2,NA,NA,0.006,NA,13010002010877,390,39004,0,0.0037349592179830838,6.139103536662479e-7,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0056359246186486,NA,NA,6139.103536662479,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7100601980,7100049270,367,304,1008,17,16,"c(-106.093225880986, 37.487076662905)",1301,63,1.1986301369863013e-5
35000900084997,NA,NA,133158305,2005-03-20T05:06:06Z,2,NA,NA,0.006,NA,13010005003641,390,39004,0,0.003645770944454297,5.74476920449041e-7,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0056359246186486,NA,NA,5744.76920449041,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7100609600,7100049270,834,585,791,3,0,"c(-106.430071135974, 37.1094404803429)",1301,249,4.737442922374429e-5
35000900091501,NA,NA,133158206,2005-03-20T05:02:44Z,2,NA,NA,0.002,NA,13010005003581,390,39004,0,0.001538309704630752,1.6932396391844236e-7,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8368868268906078,NA,NA,1693.2396391844236,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7100609600,7100049270,834,585,791,3,0,"c(-106.483224118259, 37.1179813511387)",1301,249,1.5791476407914764e-5
35000900088558,NA,NA,130613658,2010-07-21T12:06:54Z,2,NA,NA,0.001,NA,13010005006830,390,39004,0,0.0011264884502845017,8.292476419297222e-8,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7378008287493756,NA,NA,829.2476419297222,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7100609600,7100049270,834,585,791,3,0,"c(-106.51480896644, 37.1165573078338)",1301,249,7.895738203957382e-6
35000900088322,NA,NA,125215053,2004-09-17T01:20:38Z,2,NA,NA,0.001,NA,13010003012844,390,39004,0,0.0022967128639890446,1.2296106850847165e-7,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7378008287493756,NA,NA,1229.6106850847166,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7100599470,7100049270,349,287,1017,6,18,"c(-105.59945170174, 37.6560811831159)",1301,62,1.9660071029934045e-6
35000900087690,NA,NA,133158279,2005-03-20T05:05:12Z,2,NA,NA,0.002,NA,13010005003623,390,39004,0,0.0017785387277142672,1.9423109717533169e-7,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8368868268906078,NA,NA,1942.3109717533168,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7100609600,7100049270,834,585,791,3,0,"c(-106.421847559757, 37.112997492853)",1301,249,1.5791476407914764e-5
35000900090105,NA,NA,136496775,2005-06-28T11:39:33Z,2,NA,NA,0.01,NA,13010002011462,390,39004,0,0.007388397652688936,1.0507315745409893e-6,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0892961308540396,NA,NA,10507.315745409893,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7100602630,7100049270,555,423,931,13,11,"c(-105.76666085125, 37.4235665047713)",1301,132,4.1856925418569256e-5
35000900086586,NA,NA,136353563,2005-06-22T08:53:20Z,2,NA,NA,0.001,NA,13010001005240,390,39004,0,0.0019559687261742212,1.4554587286964958e-7,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7378008287493756,NA,NA,1455.4587286964959,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7100594380,7100049270,791,543,766,0,4,"c(-106.899821734613, 37.8225194880484)",1301,248,7.864028411973618e-6
35000900089412,NA,NA,133157315,2005-03-20T04:29:55Z,2,NA,NA,0.001,NA,13010005002967,390,39004,0,0.0012423662433259904,1.1008564189244885e-7,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7378008287493756,NA,NA,1100.8564189244885,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7100606560,7100049270,871,586,770,1,15,"c(-106.603937186769, 37.2637843691375)",1301,285,9.037290715372907e-6
35000900087576,NA,NA,136354110,2005-06-22T09:34:20Z,2,NA,NA,0.002,NA,13010001005732,390,39004,0,0.0016324733117724323,1.7616487279776462e-7,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8368868268906078,NA,NA,1761.648727977646,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7100598290,7100049270,803,564,799,0,0,"c(-106.591863985574, 37.5040958620728)",1301,239,1.5157280568239473e-5
35000900089296,NA,NA,136353762,2005-06-22T09:09:08Z,2,NA,NA,0.001,NA,13010001005409,390,39004,0,0.0013980063299554215,1.1013425077057019e-7,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7378008287493756,NA,NA,1101.3425077057018,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7100595090,7100049270,850,556,736,0,1,"c(-107.278932929356, 37.6709100341895)",1301,294,9.322678843226789e-6
35000900088759,NA,NA,133158816,2017-12-18T00:00:00Z,2,00913051,Miguel Tank,1.5116e-4,NA,13010005003955,390,39004,0,4.96589716129257e-4,1.5296167036917584e-8,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4940149752854617,NA,NA,152.96167036917583,151.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7100612340,7100049270,638,516,895,5,0,"c(-106.157618802415, 36.9692786256522)",1301,122,5.847767630644343e-7
35000900084730,NA,NA,136353370,2005-06-22T08:38:33Z,2,NA,NA,0.007,NA,13010001005072,390,39004,0,0.0033833657929659396,7.41515099914679e-7,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0305226728901578,NA,NA,7415.150999146789,7000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7101094300,7100049270,830,559,729,0,10,"c(-107.303733977396, 37.8778721116578)",1301,271,6.015347539320142e-5
